task,episode,step,agent,pos_x,pos_y,distance_to_goal,heading_error,min_obstacle_distance,v,omega,reward,reward_progress,reward_rotation,reward_safety,reward_collision,state
task8_random_1,3880,139507,agent_1,39.173027,21.997755,1.2959164402249201,0.04011130332946777,-0.19293415262357327,1.5066482,0.59294933,-350.07617,93.43282,-6.2793107,-150.36453247070312,-200.0,truncated
task8_random_1,3900,140099,agent_1,23.833815,15.841576,34.166552674179705,-0.16773715615272522,9.073966159284623,4.906527,0.172374,32.01467,32.044384,-0.029712794,0.0,0.0,active
task8_random_1,3900,140100,agent_1,28.789597,15.297671,29.218845542633154,0.133353129029274,4.05578007872219,4.9855394,-0.28168797,32.630264,64.754,-0.10906091,0.0,0.0,active
task8_random_1,3900,140101,agent_1,31.890162,19.09743,26.292921744588828,-1.0044598579406738,1.488285597496665,4.904249,0.99569494,1.3856792,67.641624,-1.1004694,-0.510536064649205,0.0,active
task8_random_1,3900,140102,agent_1,36.832718,18.342054,21.296456286186334,0.041460491716861725,5.468487720879162,4.9999456,-1.0380383,31.904692,100.62384,-2.1779928,-0.510536064649205,0.0,active
task8_random_1,3900,140103,agent_1,39.95584,15.882751,18.04453986418807,0.6735395193099976,3.514585018157959,3.975181,-0.51538444,21.944324,122.833786,-2.443614,-0.510536064649205,0.0,active
task8_random_1,3900,140104,agent_1,40.30353,15.200181,17.7145336545811,1.1448355913162231,3.761425495147705,0.7660228,-0.43262812,0.9949096,124.01586,-2.6307812,-0.510536064649205,0.0,active
task8_random_1,3900,140105,agent_1,40.814144,14.7512455,17.231164488612663,0.7937427759170532,3.135455846786499,0.679904,0.3784614,1.6334207,125.79252,-2.7740142,-0.510536064649205,0.0,active
task8_random_1,3900,140106,agent_1,41.19652,14.099709,16.910588060812483,1.1526869535446167,2.511453151702881,0.75545526,-0.31886786,-1.5500674,124.415276,-2.875691,-0.5816854238510132,0.0,active
task8_random_1,3900,140107,agent_1,41.613102,13.247988,16.616377428255642,1.282289743423462,1.8997457027435303,0.94813895,-0.07582633,-1.5812404,123.088745,-2.8814406,-0.8306424617767334,0.0,active
task8_random_1,3900,140108,agent_1,42.280598,12.006756,16.21868083709711,1.3261628150939941,1.2194023132324219,1.409329,0.038510296,-1.8821698,122.05017,-2.8829236,-1.672757625579834,0.0,active
task8_random_1,3900,140109,agent_1,43.587563,10.419658,15.455050081987041,1.2513083219528198,0.0,2.0559752,0.19549812,-350.28552,121.63619,-2.921143,-151.50608825683594,-200.0,truncated
task8_random_1,3920,140725,agent_1,14.226322,15.330813,15.706022032778808,0.21701264381408691,4.803787081554621,4.998636,-0.5633044,32.227493,32.544804,-0.31731188,0.0,0.0,active
task8_random_1,3920,140726,agent_1,18.426262,12.64522,10.89959289026783,0.3237754702568054,8.574129503418522,4.9851685,-0.0056085954,32.002453,64.54729,-0.31734332,0.0,0.0,active
task8_random_1,3920,140727,agent_1,22.225452,9.774994,6.778283161565262,0.6802026033401489,8.774993896484375,4.7615166,-0.07808828,28.123484,92.676865,-0.32344112,0.0,0.0,active
task8_random_1,3920,140728,agent_1,26.870155,8.846548,2.4221250236108642,0.6936382055282593,7.846548080444336,4.7365885,0.44970822,29.05173,121.93083,-0.52567863,0.0,0.0,active
task8_random_1,3920,140729,agent_1,30.167574,12.069232,2.375910329813079,-2.8584542274475098,8.332820892333984,4.610711,0.9712297,6.5092087,129.38333,-1.4689658,0.0,0.0,active
task8_random_1,3920,140730,agent_1,30.173204,12.067638,2.3772961863088757,-1.8110921382904053,8.328039169311523,0.0058510303,-1.0497544,-3.0972114,127.38811,-2.57095,0.0,0.0,active
task8_random_1,3920,140731,agent_1,30.18645,12.014758,2.3381427656127154,-0.7776322364807129,8.003846016400958,0.05451393,-1.0495484,-2.7967567,125.6929,-3.6725018,0.0,0.0,active
task8_random_1,3920,140732,agent_1,29.378468,11.163844,1.2238344671203998,0.4451225996017456,8.137909455110306,1.1734093,-1.0049542,4.908427,131.61127,-4.682435,0.0,0.0,active
task8_random_1,3920,140733,agent_1,29.079853,10.39638,19.829414051235865,-1.8248199224472046,8.043018167883368,0.8235121,0.38845524,403.59357,535.3557,-4.8333325,0.0,0.0,active
task8_random_1,3920,140734,agent_1,27.567623,10.043711,18.84591461093006,-0.9163792729377747,8.222362849295681,1.5528091,-0.97061104,5.0810294,541.37885,-5.7754183,0.0,0.0,active
task8_random_1,3920,140735,agent_1,26.027151,10.309654,17.503452518596486,-0.5604150891304016,7.556991531967199,1.563259,-0.40006906,7.678773,549.21765,-5.9354734,0.0,0.0,active
task8_random_1,3920,140736,agent_1,24.049181,11.021282,15.5761562988772,-0.43684130907058716,7.138341546644883,2.1020901,-0.1744053,11.810245,561.0583,-5.965891,0.0,0.0,active
task8_random_1,3920,140737,agent_1,22.098495,11.824571,13.64998104027127,-0.4505799412727356,6.689510551155651,2.1096075,-0.045277845,11.848042,572.9084,-5.967941,0.0,0.0,active
task8_random_1,3920,140738,agent_1,20.025026,12.657665,11.688892734018832,-0.543997585773468,4.313444994577227,2.2345738,0.008588786,12.274516,585.183,-5.9680147,0.0,0.0,active
task8_random_1,3920,140739,agent_1,18.211878,13.340721,10.106769067441292,-0.6687119603157043,2.616852062114728,1.9375429,0.021765932,0.3042889,585.5401,-5.9684887,-0.05237811739228483,0.0,active
task8_random_1,3920,140740,agent_1,16.879612,13.284963,9.539563143569747,-1.1938003301620483,2.3185837046006412,1.3334312,0.40210918,-1.1734734,584.6407,-6.1301804,-0.16473811074232353,0.0,active
task8_random_1,3920,140741,agent_1,14.589755,13.367916,8.777254324563902,-1.3524583578109741,3.5762118562263554,2.2913592,-0.07803898,6.388172,591.035,-6.1362705,-0.16473811074232353,0.0,active
task8_random_1,3920,140742,agent_1,12.769156,14.790582,7.213113122656914,-0.9394920468330383,5.154462365616901,2.3105319,-0.6271023,10.048512,601.47675,-6.5295277,-0.16473811074232353,0.0,active
task8_random_1,3920,140743,agent_1,12.891553,17.302254,4.6989978559009415,0.025612052530050278,6.3451102913376225,2.5146534,-0.95617604,14.685612,617.07666,-7.4438004,-0.16473811074232353,0.0,active
task8_random_1,3920,140744,agent_1,11.643124,18.622494,3.6398711518972435,-1.1394532918930054,8.772201734351004,1.8170335,0.8061414,6.279837,624.00635,-8.093664,-0.16473811074232353,0.0,active
task8_random_1,3920,140745,agent_1,11.632638,19.997135,2.4251075147675882,-0.6066506505012512,10.502355220593103,1.3746811,-0.7498206,6.260949,630.8295,-8.655895,-0.16473811074232353,0.0,active
task8_random_1,3920,140746,agent_1,12.043931,20.604374,1.691697384475771,-0.005280796904116869,10.395626068115234,0.73341787,-0.6029667,2.7703176,633.96344,-9.0194645,-0.16473811074232353,0.0,active
task8_random_1,3920,140747,agent_1,12.017892,21.207336,1.2620823640716774,-0.934897780418396,9.79266357421875,0.60352457,0.6384979,0.9474447,635.31854,-9.427144,-0.16473811074232353,0.0,active
task8_random_1,3920,140748,agent_1,12.6376915,21.720804,0.45740325470850124,-0.03528720512986183,9.279195785522461,0.8048605,-0.92211133,402.78284,1038.9517,-10.277433,-0.16473811074232353,0.0,terminated
task8_random_1,3940,141330,agent_1,33.075645,20.873043,28.58644774889329,-1.4767892360687256,4.373043060302734,0.147784,-1.0334396,-2.7011719,-1.6331743,-1.0679975,0.0,0.0,active
task8_random_1,3940,141331,agent_1,32.890068,20.365267,28.13853537337465,-0.599716067314148,3.865266799926758,0.54062605,-0.8877474,0.5327184,-0.3123604,-1.8560929,0.0,0.0,active
task8_random_1,3940,141332,agent_1,31.796886,19.460032,26.72296452357514,-0.07470107078552246,2.960031509399414,1.4193306,-0.52877927,-0.30083573,-0.32905734,-2.1357005,-0.004531290382146835,0.0,active
task8_random_1,3940,141333,agent_1,29.304531,19.115261,24.518075747159507,0.5268239974975586,3.311159133911133,2.5160878,-0.55416745,13.749518,13.727562,-2.442802,-0.004531290382146835,0.0,active
task8_random_1,3940,141334,agent_1,27.076181,17.278776,21.63150175435055,-0.028347015380859375,3.2067771842623287,2.8875973,0.55183285,17.903545,31.935627,-2.7473214,-0.004531290382146835,0.0,active
task8_random_1,3940,141335,agent_1,25.484142,15.758531,19.44278028316162,-0.11284971237182617,2.4272138824682985,2.2013023,0.07304275,0.97596407,33.004868,-2.7526567,-0.09247444570064545,0.0,active
task8_random_1,3940,141336,agent_1,25.117989,11.960292,17.085661398824733,-0.9900354146957397,4.703342299164981,3.8158464,0.7123579,16.909832,50.422153,-3.2601104,-0.09247444570064545,0.0,active
task8_random_1,3940,141337,agent_1,23.33674,8.559892,14.094724520926329,-0.7588183879852295,7.559891700744629,3.8386936,-0.38642943,20.482744,71.05423,-3.4094381,-0.09247444570064545,0.0,active
task8_random_1,3940,141338,agent_1,21.296196,7.168423,11.73213318742161,-0.32502272725105286,6.168423175811768,2.469819,-0.48978102,14.512709,85.80682,-3.6493235,-0.09247444570064545,0.0,active
task8_random_1,3940,141339,agent_1,19.876787,6.286069,10.137900976097688,-0.3287224769592285,5.286068916320801,1.6713084,-0.042305842,9.311988,95.120605,-3.6511133,-0.09247444570064545,0.0,active
task8_random_1,3940,141340,agent_1,17.860064,5.1768866,7.9476827457188595,-0.35421156883239746,4.176886558532715,2.3016212,-0.05333862,13.551488,108.67494,-3.6539583,-0.09247444570064545,0.0,active
task8_random_1,3940,141341,agent_1,15.8313875,5.090718,5.932515967901313,0.1424560546875,4.090717792510986,2.0305052,-0.46038753,11.924888,120.81178,-3.865915,-0.09247444570064545,0.0,active
task8_random_1,3940,141342,agent_1,14.280843,4.5349674,4.314140129774781,-0.2198350429534912,3.5349674224853516,1.6471334,0.30170846,9.295117,130.19792,-3.956943,-0.09247444570064545,0.0,active
task8_random_1,3940,141343,agent_1,12.7018,4.569261,2.7611199325846734,0.22937417030334473,3.569261074066162,1.5794144,-0.36587298,8.790066,139.12186,-4.090806,-0.09247444570064545,0.0,active
task8_random_1,3940,141344,agent_1,11.488958,4.2478757,1.5094500164153297,-0.09406900405883789,3.247875690460205,1.2547008,0.28074667,6.688932,145.8896,-4.169625,-0.09247444570064545,0.0,active
task8_random_1,3940,141345,agent_1,10.010946,5.0103164,1.0103756688851824,2.0362138748168945,4.010316371917725,1.66308,-0.73528373,3.2808895,149.71114,-4.710267,-0.09247444570064545,0.0,active
task8_random_1,3940,141346,agent_1,10.002964,5.007216,1.0072203379416826,1.1973545551300049,4.007215976715088,0.008563042,0.8467505,-2.6840837,147.74403,-5.4272537,-0.09247444570064545,0.0,active
task8_random_1,3940,141347,agent_1,9.859522,4.6433573,0.6585155214094548,0.5904942750930786,3.643357276916504,0.39111233,0.8247806,-0.15451425,148.26978,-6.107517,-0.09247444570064545,0.0,active
task8_random_1,3940,141348,agent_1,9.664549,3.9307356,49.004375964938575,2.003277063369751,2.9307355880737305,0.7388127,0.10845356,398.5918,546.8813,-6.119279,-0.100445456802845,0.0,active
task8_random_1,3940,141349,agent_1,9.649932,3.634743,49.068387069730484,1.7914586067199707,2.6347429752349854,0.29635334,0.21771936,-2.042285,544.9358,-6.166681,-0.14985886216163635,0.0,active
task8_random_1,3940,141350,agent_1,9.949038,3.21111,48.848127677531345,1.1369293928146362,2.2111101150512695,0.5185838,0.66411877,-2.1535048,543.36346,-6.6077347,-0.2900029122829437,0.0,active
task8_random_1,3940,141351,agent_1,14.913239,3.123534,43.99159764836184,0.22081096470355988,2.1235339641571045,4.9649734,0.93838173,3.7959867,548.206,-7.488295,-0.4559749960899353,0.0,active
task8_random_1,3940,141352,agent_1,18.441568,6.665764,39.916457607227706,-0.6533281803131104,5.665763854980469,4.99965,0.8050038,27.726969,576.581,-8.136326,-0.4559749960899353,0.0,active
task8_random_1,3940,141353,agent_1,23.324665,5.842655,35.21777601930551,0.3427325189113617,4.842655181884766,4.951983,-0.95435715,30.486576,607.9784,-9.047123,-0.4559749960899353,0.0,active
task8_random_1,3940,141354,agent_1,28.295208,5.3237977,30.445793571944296,0.32508784532546997,4.323797702789307,4.997551,0.06298325,31.851048,639.83344,-9.05109,-0.4559749960899353,0.0,active
task8_random_1,3940,141355,agent_1,33.273407,5.553308,25.5531649677602,0.20897093415260315,3.9466919898986816,4.983489,0.15008022,32.407597,672.26355,-9.073614,-0.4559749960899353,0.0,active
task8_random_1,3940,141356,agent_1,37.737373,3.328986,22.0399755826811,0.8666245341300964,2.3289859294891357,4.987446,-0.50834405,3.1398811,675.7717,-9.332027,-0.5658480525016785,0.0,active
task8_random_1,3940,141357,agent_1,41.95213,6.018444,17.12638792616228,-0.21118691563606262,5.018444061279297,4.999736,1.0302414,31.506012,708.3391,-10.393425,-0.5658480525016785,0.0,active
task8_random_1,3940,141358,agent_1,46.911,5.6624784,12.77224005419859,0.5908714532852173,4.662478446960449,4.971629,-0.6396285,29.304873,738.0531,-10.802549,-0.5658480525016785,0.0,active
task8_random_1,3940,141359,agent_1,50.527298,9.107008,8.013156581563228,-0.391703337430954,8.10700798034668,4.994238,0.83273655,31.090443,769.837,-11.495999,-0.5658480525016785,0.0,active
task8_random_1,3940,141360,agent_1,55.172665,10.507261,3.1972009824385097,0.19300156831741333,7.827335357666016,4.85182,-0.46830758,31.564104,801.62036,-11.715311,-0.5658480525016785,0.0,active
task8_random_1,3940,141361,agent_1,57.72142,14.502077,2.5175377819510976,-2.46280574798584,5.2785797119140625,4.73864,0.7101238,10.371319,812.496,-12.219587,-0.5658480525016785,0.0,active
task8_random_1,3940,141362,agent_1,57.731213,14.501646,2.5160444305734817,-1.419724941253662,5.268787384033203,0.009800434,-1.0469298,-3.0689945,810.523,-13.315649,-0.5658480525016785,0.0,active
task8_random_1,3940,141363,agent_1,57.752666,14.46018,2.4725818280178826,-0.3772907257080078,5.247333526611328,0.046687365,-1.0492697,-2.790279,808.8337,-14.4166155,-0.5658480525016785,0.0,active
task8_random_1,3940,141364,agent_1,56.936077,12.985351,1.4501198989486095,1.3293875455856323,6.063922882080078,1.6858051,-0.98315555,5.5173244,815.3176,-15.38321,-0.5658480525016785,0.0,active
task8_random_1,3940,141365,agent_1,57.08194,12.718237,1.1656324452116396,0.4070965051651001,5.918060302734375,0.30434394,1.0054859,-0.97987676,815.34875,-16.394213,-0.5658480525016785,0.0,active
task8_random_1,3940,141366,agent_1,58.084244,11.856795,0.16614631048123257,2.8125107288360596,4.9157562255859375,1.321627,0.3610164,405.51035,1220.9895,-16.524546,-0.5658480525016785,0.0,terminated
task8_random_1,3960,141885,agent_1,35.080574,13.872397,25.377759076748312,-1.9808309078216553,2.3723974227905273,0.15091252,-1.0075731,-3.1144648,-1.9994162,-1.0152036,-0.09984508156776428,0.0,active
task8_random_1,3960,141886,agent_1,34.98721,13.690901,25.25833284956937,-0.9490388035774231,2.1909008026123047,0.20410252,-1.0383295,-3.022891,-3.798349,-2.0933318,-0.24567538499832153,0.0,active
task8_random_1,3960,141887,agent_1,33.65968,13.5438,23.92360656062309,0.03831958770751953,2.0438003540039062,1.3356534,-0.98533255,-1.294325,-3.9293613,-3.064212,-0.43810784816741943,0.0,active
task8_random_1,3960,141888,agent_1,29.69485,13.35478,19.978531052017075,0.12108039855957031,3.558201789855957,3.9693308,-0.06271944,25.660107,21.734678,-3.0681458,-0.43810784816741943,0.0,active
task8_random_1,3960,141889,agent_1,26.416096,12.902666,16.670742922176387,0.037981510162353516,2.079210042953491,3.3097796,0.08938986,2.443404,24.366379,-3.0761364,-0.6184132695198059,0.0,active
task8_random_1,3960,141890,agent_1,25.376263,13.27786,15.721762549717651,0.5563151836395264,1.3780373334884644,1.1054516,-0.4833104,-1.4656562,23.75754,-3.3097253,-1.2416415214538574,0.0,active
task8_random_1,3960,141891,agent_1,23.023106,14.623617,13.819519375867106,0.8606476783752441,2.123617172241211,2.7107954,-0.1732147,0.7906122,24.7441,-3.3397286,-1.4075875282287598,0.0,active
task8_random_1,3960,141892,agent_1,21.415833,14.483076,12.2645506804268,0.2869842052459717,1.9830760955810547,1.613405,0.6067164,-0.38253534,24.944431,-3.7078333,-1.6223487854003906,0.0,active
task8_random_1,3960,141893,agent_1,19.275242,14.804933,10.44593167914023,0.6272149085998535,2.1403310578930816,2.1646523,-0.23646004,0.46779504,25.628912,-3.7637467,-1.7831202745437622,0.0,active
task8_random_1,3960,141894,agent_1,16.458529,13.831004,7.509273158463121,0.2024827003479004,0.1475954286101775,2.9803367,0.4821404,-266.79355,27.757706,-3.996206,-70.47303009033203,-200.0,truncated
task8_random_1,3980,142425,agent_1,9.148527,13.423969,1.829426981918489,-1.2197498083114624,6.467570259848628,4.17183,-1.0297791,21.631178,22.691624,-1.060445,0.0,0.0,active
task8_random_1,3980,142426,agent_1,8.853164,12.864093,1.2143083402177266,-0.29358863830566406,6.942207754909541,0.63300955,-1.0264627,1.2879868,25.033236,-2.1140704,0.0,0.0,active
task8_random_1,3980,142427,agent_1,7.671252,11.974497,13.093101404267761,-2.317667007446289,6.6712517738342285,1.4792893,-0.4401397,405.1877,430.41467,-2.3077934,0.0,0.0,active
task8_random_1,3980,142428,agent_1,6.953175,12.266871,12.896590825257231,-1.343514323234558,5.953175067901611,0.77531755,-1.0318776,-0.53158355,430.94788,-3.3725648,0.0,0.0,active
task8_random_1,3980,142429,agent_1,6.6334043,13.535704,11.70601836721638,-0.45045119524002075,5.63340425491333,1.3085065,-0.93725085,5.691437,437.51776,-4.251004,0.0,0.0,active
task8_random_1,3980,142430,agent_1,6.487356,16.31316,9.042929233320926,-0.3340981602668762,5.20041206667443,2.7812934,-0.1943435,16.840263,454.39578,-4.2887735,0.0,0.0,active
task8_random_1,3980,142431,agent_1,6.280272,18.64922,6.90864191797485,-0.49303656816482544,5.280272006988525,2.34522,0.035880756,13.360589,467.75766,-4.290061,0.0,0.0,active
task8_random_1,3980,142432,agent_1,7.8994102,20.664307,4.473201840870822,0.4282829463481903,5.563363136184513,2.5849924,-0.7652918,14.761514,483.10486,-4.8757324,0.0,0.0,active
task8_random_1,3980,142433,agent_1,7.256171,22.327023,3.191511746206996,-0.9471829533576965,6.256171226501465,1.7828013,1.0460043,6.8799286,491.07892,-5.969857,0.0,0.0,active
task8_random_1,3980,142434,agent_1,8.012556,23.793661,1.5589416288777207,-0.2097976952791214,7.012556076049805,1.6501957,-0.84527826,8.748746,500.54218,-6.6843524,0.0,0.0,active
task8_random_1,3980,142435,agent_1,8.041186,24.023113,1.3688065493307646,-0.6519263982772827,6.976886749267578,0.23123217,0.35201436,-0.7107744,499.95532,-6.8082666,0.0,0.0,active
task8_random_1,3980,142436,agent_1,8.239014,24.532236,0.8932543078230416,-0.6490404605865479,6.467763900756836,0.54620624,-0.24647577,1.4094234,501.4255,-6.869017,0.0,0.0,active
task8_random_1,3980,142437,agent_1,8.429522,24.711758,0.6391629654172236,-0.28786736726760864,6.288242340087891,0.26176524,-0.44446778,-0.40356445,501.21948,-7.066569,0.0,0.0,active
task8_random_1,3980,142438,agent_1,8.556919,24.847408,0.468620223996533,-0.4850943982601166,6.152591705322266,0.18609405,0.06104346,399.2212,900.4444,-7.0702953,0.0,0.0,terminated
