experiment,worker,episode,return,average_return,best_return,mean_time_travel,average_mean_time_travel,best_mean_time_travel,success_rate,average_success_rate,best_success_rate
random_easy,0,929,-80.8468168408196,-27.429765989111434,334.48760580382964,7.0,80.73,7.0,0.0,0.02,0.125
random_easy,0,930,8984.742845545981,53.35562699654108,334.48760580382964,100.0,80.73,7.0,0.0,0.02,0.125
random_easy,0,931,216.60561996040255,49.18932698271152,334.48760580382964,100.0,80.73,7.0,0.0,0.02,0.125
random_easy,0,932,-261.0680233604484,47.69032559423154,334.48760580382964,100.0,81.67,7.0,0.0,0.02,0.125
random_easy,0,933,-1002.4321544449034,37.95631573506093,334.48760580382964,100.0,81.67,7.0,0.0,0.02,0.125
random_easy,0,934,73.6316016459794,42.976785009321844,334.48760580382964,100.0,81.67,7.0,0.0,0.02,0.125
random_easy,0,935,1298.1268046649966,47.77597270164346,334.48760580382964,100.0,81.67,7.0,0.0,0.02,0.125
random_easy,0,936,-96.60021476049687,51.73793854151644,334.48760580382964,24.0,81.72,7.0,0.0,0.02,0.125
random_easy,0,937,97.1555834702221,23.52948443075019,334.48760580382964,100.0,81.72,7.0,0.0,0.02,0.125
random_easy,0,938,4385.636851800834,40.260672018395205,334.48760580382964,100.0,81.72,7.0,0.0,0.02,0.125
random_easy,0,939,1019.5084033118876,47.50748524010695,334.48760580382964,100.0,81.72,7.0,0.0,0.02,0.125
random_easy,0,940,2697.995253622144,62.261382549749854,334.48760580382964,100.0,81.72,7.0,0.0,0.02,0.125
random_easy,0,941,5482.043342293704,106.03420264172618,334.48760580382964,100.0,81.72,7.0,0.0,0.02,0.125
random_easy,0,942,-1448.5012317883534,92.01266372772288,334.48760580382964,100.0,81.72,7.0,0.0,0.02,0.125
random_easy,0,943,-5421.138863345315,44.65205094205914,334.48760580382964,100.0,81.72,7.0,0.0,0.02,0.125
random_easy,0,944,4643.811448282824,92.74290391583055,334.48760580382964,100.0,81.72,7.0,0.0,0.02,0.125
random_easy,0,945,-822.4402820041205,90.51313334748701,334.48760580382964,100.0,81.72,7.0,0.0,0.02,0.125
random_easy,0,946,-285.88750421969314,108.78343432893416,334.48760580382964,100.0,81.72,7.0,0.0,0.02,0.125
random_easy,0,947,3218.6826785965754,177.79583673669927,334.48760580382964,100.0,81.72,7.0,0.0,0.02,0.125
random_easy,0,948,-220.00088497488713,195.61085743567352,334.48760580382964,100.0,81.72,7.0,0.0,0.02,0.125
random_easy,0,949,662.0622914535518,215.82522493716922,334.48760580382964,100.0,82.09,7.0,0.0,0.02,0.125
random_easy,0,950,190.15272662776425,222.07661052969524,334.48760580382964,100.0,82.75,7.0,0.0,0.02,0.125
random_easy,0,951,-466.61758013928863,223.8203537742517,334.48760580382964,100.0,83.23,7.0,0.0,0.02,0.125
random_easy,0,952,413.0972496594844,246.36174320275083,334.48760580382964,100.0,83.23,7.0,0.0,0.02,0.125
random_easy,0,953,2988.7671934853042,282.71927444777253,334.48760580382964,100.0,83.23,7.0,0.0,0.02,0.125
random_easy,0,954,-3376.302380606837,251.1911923342682,334.48760580382964,100.0,83.23,7.0,0.0,0.02,0.125
random_easy,0,955,504.3412453674451,242.85967975198525,334.48760580382964,100.0,83.65,7.0,0.0,0.02,0.125
random_easy,0,956,-1407.4606818069008,204.05260232136956,334.48760580382964,84.0,83.49,7.0,0.0,0.02,0.125
random_easy,0,957,1615.608779365812,227.41512025724532,334.48760580382964,85.0,83.93,7.0,0.0,0.02,0.125
random_easy,0,958,-312.0371998179919,224.77187022418403,334.48760580382964,100.0,84.62,7.0,0.0,0.02,0.125
random_easy,0,959,-328.2785346242319,219.34816203263654,334.48760580382964,100.0,84.62,7.0,0.0,0.02,0.125
random_easy,0,960,2235.1517501271055,247.4405784883196,334.48760580382964,100.0,84.62,7.0,0.0,0.02,0.125
random_easy,0,961,-564.0547345015252,246.35131117124266,334.48760580382964,100.0,85.27,7.0,0.0,0.02,0.125
random_easy,0,962,-2324.4719589072292,223.94358798213258,334.48760580382964,100.0,86.0,7.0,0.0,0.02,0.125
random_easy,0,963,-82.40836794369925,216.72320135455885,334.48760580382964,52.0,85.52,7.0,0.0,0.02,0.125
random_easy,0,964,-83.39843180845672,196.56975191571803,334.48760580382964,6.0,84.59,7.0,0.0,0.02,0.125
random_easy,0,965,19.823579900606305,173.6234857955338,334.48760580382964,100.0,84.59,7.0,0.0,0.02,0.125
random_easy,0,966,-546.7522752648501,166.7513591801949,334.48760580382964,100.0,84.59,7.0,0.0,0.02,0.125
random_easy,0,967,-189.46050166004483,154.94507672775327,334.48760580382964,14.0,83.73,7.0,0.0,0.02,0.125
random_easy,0,968,226.5968836395175,163.1040644882973,334.48760580382964,100.0,83.73,7.0,0.0,0.02,0.125
random_easy,0,969,2536.390806445618,188.8494273353051,334.48760580382964,100.0,83.73,7.0,0.0,0.02,0.125
random_easy,0,970,-1538.6763839611262,176.8777957084634,334.48760580382964,100.0,83.73,7.0,0.0,0.02,0.125
random_easy,0,971,1978.5907569883168,210.38415285491465,334.48760580382964,100.0,83.73,7.0,0.0,0.02,0.125
random_easy,0,972,-47.468070854829925,211.196900532534,334.48760580382964,100.0,83.73,7.0,0.0,0.02,0.125
random_easy,0,973,-3306.1696036793696,174.34107355775413,334.48760580382964,58.0,83.45,7.0,0.0,0.02,0.125
random_easy,0,974,84.73102582748399,201.0206932426001,334.48760580382964,100.0,83.45,7.0,0.0,0.02,0.125
random_easy,0,975,-399.14053944493435,178.59643068074968,334.48760580382964,100.0,83.45,7.0,0.0,0.02,0.125
random_easy,0,976,-2644.331105379212,155.23239222790534,334.48760580382964,100.0,84.15,7.0,0.0,0.02,0.125
random_easy,0,977,-355.2847701917571,155.13538548794665,334.48760580382964,100.0,84.82,7.0,0.0,0.02,0.125
random_easy,0,978,5637.893806969449,212.96579859587243,334.48760580382964,100.0,85.67,7.0,0.0,0.02,0.125
random_easy,0,979,3855.7397856870516,258.04532454332696,334.48760580382964,100.0,85.67,7.0,0.0,0.02,0.125
random_easy,0,980,2223.000162523207,284.2459541902508,334.48760580382964,100.0,85.67,7.0,0.0,0.02,0.125
random_easy,0,981,-4876.060079064093,218.8814850352603,334.48760580382964,100.0,85.67,7.0,0.0,0.02,0.125
random_easy,0,982,-3757.155069988059,187.9895125733361,334.48760580382964,100.0,86.25,7.0,0.0,0.02,0.125
random_easy,0,983,138.50609921807478,242.66665232938504,334.48760580382964,100.0,86.25,7.0,0.0,0.02,0.125
random_easy,0,984,-852.8250312299014,255.7904850430992,334.48760580382964,100.0,86.57,7.0,0.0,0.02,0.125
random_easy,0,985,4180.604044423393,294.8949197848066,334.48760580382964,100.0,86.57,7.0,0.0,0.02,0.125
random_easy,0,986,-701.8727844778834,290.7295513441633,334.48760580382964,100.0,86.57,7.0,0.0,0.02,0.125
random_easy,0,987,-2484.5421452646756,266.7219499480452,334.48760580382964,100.0,87.3,7.0,0.0,0.02,0.125
random_easy,0,988,-4339.02918664115,224.5556586417293,334.48760580382964,100.0,88.22,7.0,0.0,0.02,0.125
random_easy,0,989,82.12443296067863,236.24364837804882,334.48760580382964,100.0,88.85,7.0,0.0,0.02,0.125
random_easy,0,990,-853.1104146338452,227.80464990288598,334.48760580382964,100.0,88.85,7.0,0.0,0.02,0.125
random_easy,0,991,9829.894425789149,331.43275194224697,334.48760580382964,100.0,89.49,7.0,0.0,0.02,0.125
random_easy,0,992,267.9411623720262,321.29898862517837,334.48760580382964,39.0,88.88,7.0,0.0,0.02,0.125
random_easy,0,993,-296.6736083116757,336.4055129581131,336.4055129581131,100.0,88.99,7.0,0.0,0.02,0.125
random_easy,0,994,927.2449639221576,356.41662069268125,356.41662069268125,100.0,89.33,7.0,0.0,0.02,0.125
random_easy,0,995,-357.2538270587578,361.28818406719415,361.28818406719415,100.0,90.1,7.0,0.0,0.02,0.125
random_easy,0,996,22.16579465446125,359.9671262909674,361.28818406719415,100.0,90.1,7.0,0.0,0.02,0.125
random_easy,0,997,-5698.482278302867,302.51060933342154,361.28818406719415,100.0,90.1,7.0,0.0,0.02,0.125
random_easy,0,998,7095.63692329816,376.0220437201657,376.0220437201657,100.0,90.1,7.0,0.0,0.02,0.125
random_easy,0,999,-105.52830241840786,374.73826576877633,376.0220437201657,100.0,90.1,7.0,0.0,0.02,0.125
random_easy,0,1000,-2475.9737821651,336.96646567033235,376.0220437201657,100.0,90.58,7.0,0.0,0.01,0.125
