experiment,episode,return_total,mean_v,mean_abs_omega,success_rate,collision_rate,mean_time_travel
task8_random_1,197,1075.1963,1.4616668,0.30450645,1.0,0.0,73.0
task8_random_1,198,206.34201,1.5477312,0.49967515,0.0,1.0,21.0
task8_random_1,199,-346.56403,1.5647929,0.645947,0.0,1.0,4.0
task8_random_1,201,974.0121,1.2888445,0.38042918,1.0,0.0,32.0
task8_random_1,202,-341.44687,0.94757533,0.4983663,0.0,1.0,9.0
task8_random_1,203,-383.6625,0.41669843,0.31089857,0.0,0.0,200.0
task8_random_1,204,266.96625,0.79768807,0.27539632,0.0,1.0,81.0
task8_random_1,205,298.89044,1.6427275,0.41729352,0.0,1.0,53.0
task8_random_1,206,991.0393,1.5847065,0.52670854,1.0,0.0,43.0
task8_random_1,207,271.4655,1.6573118,0.6578405,0.0,1.0,17.0
task8_random_1,208,897.9042,2.3532617,0.6316135,1.0,0.0,24.0
task8_random_1,209,857.7733,1.2722495,0.683481,1.0,0.0,11.0
task8_random_1,210,308.12094,1.6470728,0.32758802,0.0,1.0,20.0
task8_random_1,211,249.62015,1.6895738,0.5337685,0.0,1.0,22.0
task8_random_1,212,891.1948,1.2764597,0.47334996,1.0,0.0,31.0
task8_random_1,213,-247.94547,0.5934235,0.7111189,0.0,1.0,17.0
task8_random_1,214,-330.1894,2.2034352,0.61443573,0.0,1.0,7.0
task8_random_1,215,419.3474,2.164117,0.3531683,0.0,1.0,31.0
task8_random_1,216,-349.758,1.4997993,0.54732776,0.0,1.0,3.0
task8_random_1,217,924.84924,1.5608817,0.43651953,1.0,0.0,24.0
task8_random_1,218,790.33295,1.1803367,0.60714865,1.0,0.0,29.0
task8_random_1,219,925.0786,1.2538537,0.31913525,1.0,0.0,21.0
task8_random_1,221,-278.81512,0.50779134,0.20311429,0.0,0.0,200.0
task8_random_1,222,-356.21637,1.7739495,0.5752209,0.0,1.0,3.0
task8_random_1,223,-164.19588,2.3069131,0.7371498,0.0,1.0,6.0
task8_random_1,224,229.67422,0.5462218,0.26203337,0.0,0.0,200.0
task8_random_1,225,-167.81082,1.9850497,0.41302833,0.0,1.0,31.0
task8_random_1,226,60.97516,0.90112114,0.4920302,0.0,1.0,17.0
task8_random_1,227,-358.3136,1.1984707,0.3621278,0.0,1.0,3.0
task8_random_1,228,885.63617,1.6957266,0.65673214,1.0,0.0,20.0
task8_random_1,229,-340.42917,0.43403733,0.28308585,0.0,0.0,200.0
task8_random_1,230,102.549835,1.8039781,0.3426939,0.0,1.0,33.0
task8_random_1,231,191.65683,2.229282,0.4850186,0.0,1.0,24.0
task8_random_1,232,-229.48407,1.2575146,0.7376932,0.0,1.0,7.0
task8_random_1,233,1027.009,1.9599262,0.5860909,1.0,0.0,33.0
