experiment,episode,step,agent,pos_x,pos_y,distance_to_goal,heading_error,min_obstacle_distance,v,omega,reward,reward_progress,reward_rotation,reward_safety,reward_collision,state
exp7_fixed_random_3,80,1947,agent_1,11.237135,8.038979,42.71388947749733,-0.5391777753829956,2.7628650665283203,2.3849394,1.0254339,13.87626,14.086563,-0.21030293,0.0,0.0,active
exp7_fixed_random_3,80,1948,agent_1,10.966347,8.717355,42.6424575645025,-1.4813652038574219,3.0403318405151367,0.7304251,0.92515445,0.64682764,14.9045725,-0.3814851,0.0,0.0,active
exp7_fixed_random_3,80,1949,agent_1,10.528531,10.702361,42.181301930605535,-1.365342140197754,4.041250705718994,2.0327156,-0.16270623,5.3659143,20.275782,-0.38677976,0.0,0.0,active
exp7_fixed_random_3,80,1950,agent_1,10.324456,12.592443,41.63160440597354,-1.2992422580718994,4.588128089904785,1.901068,-0.10953098,5.548224,25.826405,-0.38917917,0.0,0.0,active
exp7_fixed_random_3,80,1951,agent_1,10.472927,14.091949,40.96058125179748,-1.125669240951538,3.766136646270752,1.5068388,-0.20624653,5.3602858,31.195198,-0.3976867,0.0,0.0,active
exp7_fixed_random_3,80,1952,agent_1,10.354475,15.413364,40.64357263258098,-1.3453378677368164,3.646430015563965,1.3267133,0.18809316,3.2313938,34.433666,-0.4047625,0.0,0.0,active
exp7_fixed_random_3,80,1953,agent_1,10.351503,17.138832,40.14562566344223,-1.2985605001449585,3.6973958015441895,1.7254708,-0.08767907,4.9391394,39.374344,-0.40630004,0.0,0.0,active
exp7_fixed_random_3,80,1954,agent_1,10.413167,18.894428,39.646628076302015,-1.3039497137069702,4.236611843109131,1.7566793,-0.03683234,5.008075,44.38269,-0.40657136,0.0,0.0,active
exp7_fixed_random_3,80,1955,agent_1,10.59644,20.528172,39.12367080178502,-1.2669233083724976,4.812541961669922,1.6439912,-0.076603025,4.9015956,49.28546,-0.40774497,0.0,0.0,active
exp7_fixed_random_3,80,1956,agent_1,10.779872,21.97958,38.691389827052646,-1.2888453006744385,3.985661506652832,1.4629544,-0.014002308,4.0872746,53.372776,-0.4077842,0.0,0.0,active
exp7_fixed_random_3,80,1957,agent_1,10.907848,23.426678,38.36570465311126,-1.3631017208099365,3.592808723449707,1.4527463,0.03750818,3.533637,56.906693,-0.40806556,0.0,0.0,active
exp7_fixed_random_3,80,1958,agent_1,11.194988,25.115967,37.914859367785965,-1.3262890577316284,3.354546546936035,1.7135185,-0.080160566,4.6799784,61.587955,-0.4093507,0.0,0.0,active
exp7_fixed_random_3,80,1959,agent_1,11.492091,26.8354,37.52598457282091,-1.3686552047729492,3.7142038345336914,1.7449117,-0.0027339095,4.434196,66.022156,-0.40935218,0.0,0.0,active
exp7_fixed_random_3,80,1960,agent_1,14.006,28.384398,34.99611161085234,-0.5632095336914062,2.615602493286133,2.9528174,-0.8474694,17.41136,83.577156,-0.55299306,0.0,0.0,active
exp7_fixed_random_3,80,1961,agent_1,18.41772,29.400705,30.61433939896231,-0.27218446135520935,1.599294662475586,4.5272684,-0.32581005,12.274109,96.013466,-0.5742235,-0.1409696340560913,0.0,active
exp7_fixed_random_3,80,1962,agent_1,21.923397,28.167118,27.077118661198906,0.33217930793762207,2.8328819274902344,3.7163823,-0.5647665,24.055075,120.13233,-0.63801575,-0.1409696340560913,0.0,active
exp7_fixed_random_3,80,1963,agent_1,25.55787,29.504768,23.49037560875327,-0.4167623817920685,1.4952316284179688,3.8728168,0.69101083,10.039594,130.4647,-0.73351496,-0.33825331926345825,0.0,active
exp7_fixed_random_3,80,1964,agent_1,27.637783,27.86338,21.36265381225481,0.6744925379753113,3.1366195678710938,2.6495643,-1.0207568,14.729348,145.40245,-0.9419039,-0.33825331926345825,0.0,active
exp7_fixed_random_3,80,1965,agent_1,30.767178,28.91387,18.25571065313701,-0.3739455044269562,2.086130142211914,3.3010066,0.99196243,20.93993,166.53918,-1.1387018,-0.33825331926345825,0.0,active
exp7_fixed_random_3,80,1966,agent_1,33.245728,27.818863,15.755313751779171,0.42750540375709534,2.901611328125,2.7096596,-0.7398734,16.811821,183.46048,-1.2481843,-0.33825331926345825,0.0,active
exp7_fixed_random_3,80,1967,agent_1,36.16495,29.229223,12.89377618485169,-0.5455392003059387,1.7707767486572266,3.242064,0.8660678,8.126738,191.80615,-1.3981991,-0.40716642141342163,0.0,active
